222	29.06.2010	E	142	33	9	1	1	3	3	E	E	H	E	E	1	3	2	3	2	4	3	1	3	4	2	3	2	3
223	25.08.2010	E	133	30	11	2	3	2	3	H	H	H	E	E	1	1	1	2	1	2	2	4	4	4	1	2	3	3
224	19.03.2010	E	144	48	8	2	1	4	3	E	E	H	E	E	1	2	2	4	3	3	4	2	2	3	1	2	2	3
225	26.02.2010	E	130	29	9	1	0.5	3	3	E	E	E	H	E	2	1	2	4	2	4	3	1	3	4	1	3	4	2
226	11.05.2010	K	133	30	10	2	2	3	5	E	E	E	E	E	2	1	2	2	1	3	3	1	2	3	2	3	4	3
227	03.01.2011	K	132	29	8	2	3	3	2	E	E	E	H	E	1	2	2	1	1	2	4	2	4	3	2	2	4	3
228	04.02.2010	K	133	33	10	1	3	3	2	E	E	E	E	E	1	1	1	3	3	1	4	2	4	4	2	3	2	1
229	03.01.2011	K	131	37	11	2	1	3	3	E	E	E	E	E	4	3	2	1	3	1	4	1	1	4	1	3	2	2
230	15.03.2010	E	136	31	9	2	0	3	3	E	E	H	E	E	3	2	2	3	3	3	4	2	3	2	1	3	2	2
231	02.12.2009	K	133	33	10	1	2	3	2	E	E	H	E	E	1	1	2	2	2	2	3	1	4	4	3	2	3	4
232	02.05.2010	K	134	27	9	1	0	3	2	E	E	H	H	H	2	1	3	1	3	3	3	1	3	4	2	3	2	1
233	04.12.2010	E	132	32	9	2	0.5	4	2	E	E	E	E	E	2	1	2	3	3	2	4	1	4	4	3	2	4	4
234	26.08.2011	K	120	22	9	4	1	3	3	E	E	H	H	H	3	4	3	1	2	2	4	2	2	4	4	4	2	1
235	29.11.2011	K	119	23	10	5	0	3	3	E	E	H	E	E	1	1	2	1	3	2	3	3	4	4	4	1	2	3
236	18.08.2011	K	125	22	10	1	2	3	3	E	E	H	E	E	1	1	2	3	1	3	4	2	3	4	1	2	3	4
237	15.11.2012	K	127	27	8	2	2	3	2	E	E	H	E	E	4	1	1	3	2	2	4	3	3	4	1	3	1	1
238	31.05.2011	E	129	22	9	3	0	2	2	E	E	H	H	E	2	1	2	3	2	1	1	3	3	4	2	1	1	4
239	05.03.2012	K	129	25	9	1	0.5	5	2	E	E	H	E	H	1	1	3	1	3	1	4	1	3	4	1	4	2	1
240	06.08.2012	K	125	27	10	1	2	3	3	E	E	E	E	H	1	1	2	2	3	2	3	3	4	1	2	3	1	2
241	10.12.2010	K	132	33	9	1	1	3	1	E	E	H	E	E	2	3	3	3	3	3	4	2	3	4	1	3	4	2
242	06.11.2010	E	120	28	8	3	0.5	4	2	E	H	E	E	E	1	1	1	3	3	4	4	2	3	4	2	4	2	3
243	08.11.2012	K	125	27	9	1	2	5	4	E	E	H	E	H	2	2	2	3	3	3	4	1	4	4	1	3	4	1
244	11.11.2011	E	122	20	9	1	1	3	3	E	E	E	H	E	1	1	2	3	2	3	2	3	3	4	1	2	4	3
245	09.04.2010	K	127	25	10	1	1	4	3	E	E	H	E	E	1	1	2	3	2	3	3	1	3	2	2	3	2	3
246	12.03.2011	K	110	26	10	0	2	3	2	E	E	H	E	H	1	1	2	4	2	3	3	4	4	2	3	1	3	4
247	10.10.2012	E	119	24	7	1	1	3	2	E	E	E	E	H	2	2	2	3	3	4	4	2	3	4	1	3	2	4
248	04.08.2010	K	105	21	11	1	0	3	2	E	E	H	E	H	1	3	3	1	1	3	1	4	4	2	3	2	2	3
249	20.07.2010	K	130	24	11	1	1	4	1	E	E	H	E	E	1	1	1	3	2	1	2	4	4	4	1	3	2	3
250	15.07.2010	K	128	25	8	1	2	3	2	E	E	H	H	H	1	1	3	3	2	3	4	1	3	4	1	3	2	2
251	02.07.2010	E	133	30	10	2	1	5	2	E	E	H	E	H	2	1	1	3	4	2	3	1	4	4	1	3	2	2
252	21.07.2011	K	127	45	8	3	1	3	2	E	E	H	E	H	1	2	2	4	3	1	1	2	3	2	1	3	2	3
253	18.05.2011	E	132	21	10	3	2	4	2	E	E	E	E	E	2	2	1	4	4	2	4	2	4	4	2	3	4	3
254	13.01.2010	K	127	27	8	1	3	4	3	E	E	H	E	E	1	1	2	3	1	2	2	2	1	3	1	2	3	4
255	04.10.2010	E	140	35	10	4	2	3	4	E	E	H	E	H	1	1	1	1	4	3	3	2	2	4	3	2	3	4
256	18.02.2012	E	124	25	10	2	2	4	2	E	E	H	E	H	1	1	1	3	3	4	4	3	4	4	2	3	4	2
257	18.02.2012	K	126	26	10	2	2	4	2	E	E	H	E	H	1	1	1	3	3	4	4	3	4	4	2	3	4	2
258	11.07.2011	E	132	31	8	2	2	3	2	H	H	H	E	E	1	1	1	3	4	2	4	4	3	4	1	3	2	2
259	30.01.2012	K	129	30	10	2	1	3	3	E	E	H	H	H	1	1	1	1	3	3	3	2	3	4	3	2	3	4
260	20.02.2010	E	128	29	8	2	1	3	4	E	E	H	E	E	2	2	2	3	3	4	3	2	2	4	3	2	3	3
261	19.07.2010	K	127	26	10	2	3	4	3	E	E	H	E	E	1	2	1	4	3	3	3	3	3	3	1	2	3	3
262	06.04.2010	E	132	39	10	2	1	3	2	E	E	H	E	H	1	1	3	4	3	3	3	2	4	4	2	1	3	2
263	02.02.2011	136	26	10	3	0.5	3	3	3	E	E	H	H	E	1	1	2	3	1	3	3	2	3	4	2	3	3	4
264	21.11.2010	E	123	25	11	1	1	3	3	E	E	E	E	E	1	1	2	2	3	3	3	1	4	3	4	2	3	1
265	11.04.2011	K	121	24	10	3	1	3	3	E	E	H	E	H	1	1	1	3	3	3	3	3	3	4	2	3	4	2
266	15.11.2011	E	135	35	10	3	0	3	2	H	H	E	E	E	1	1	2	2	1	1	1	1	3	2	2	3	4	2
267	09.02.2011	E	127	26	8	1	1	3	3	E	H	H	H	E	1	2	2	4	1	3	3	3	3	4	1	3	2	3
268	04.08.2010	K	130	30	10	2	3	3	2	E	E	H	E	E	1	1	2	3	3	3	2	3	4	2	3	2	1	2
269	02.08.2012	E	119	24	10	1	1	3	3	E	E	H	H	E	2	2	2	4	2	1	4	3	3	4	1	2	3	1
270	16.04.2011	E	132	28	9.5	3	0	3	3	E	E	H	E	E	1	2	3	4	2	2	2	3	3	4	4	2	4	3
271	23.11.2011	K	130	28	9	2	1	4	1	E	E	H	E	H	1	1	4	3	3	3	2	4	3	4	2	3	1	4
272	31.10.2011	K	132	30	9	4	1	4	2	E	E	H	E	H	1	3	4	3	3	3	4	3	4	4	4	4	3	4
273	20.02.2012	E	130	30	8	1	3	3	3	E	E	H	E	E	1	4	4	4	3	3	4	3	2	3	1	2	2	3
274	05.07.2011	E	130	26	8	2	1	3	3	E	H	H	E	E	2	4	3	1	2	4	4	2	3	4	1	3	2	3
275	17.12.2011	K	140	40	10	2	2	3	3	E	E	H	E	E	1	1	2	3	2	3	1	1	2	4	1	2	3	2
276	29.11.2010	E	126	26	9	1	1	4	4	E	E	H	E	E	1	1	4	3	2	3	2	2	3	1	1	2	3	2
277	06.01.2011	E	141	39	10	3	1	4	3	E	E	H	E	E	3	3	4	4	1	1	3	4	2	3	3	1	2	3
278	04.04.2011	K	125	22	8	3	1	2	4	E	H	H	H	E	1	1	2	4	1	2	4	2	3	3	2	2	3	4
279	28.12.2011	K	127	25	9	2	0.5	3	2	E	E	H	E	H	2	2	2	2	2	2	3	2	4	4	2	4	4	3
280	01.08.2011	E	133	26	9	2	3	3	2	E	E	H	H	H	2	2	2	4	4	2	4	2	3	4	2	3	3	1
281	12.08.2011	E	120	21	9	6	8	4	2	E	E	E	H	E	4	1	3	4	3	2	3	2	3	2	2	3	1	3
282	22.11.2011	E	130	25	10	4	2	4	3	E	E	H	E	H	2	1	2	2	3	2	3	1	3	4	2	3	4	2
283	11.09.2011	K	126	37	9	2	0	3	3	E	E	E	E	E	1	1	1	2	2	1	4	2	3	4	1	3	4	1
284	20.06.2009	K	150	35	8	1	2	3	2	E	E	H	E	E	1	2	4	4	3	1	2	1	3	4	1	2	3	4
285	11.11.2011	E	130	27	10	2	2	5	4	E	E	H	H	H	1	1	4	2	3	2	3	4	2	4	2	3	2	2
286	10.11.2011	E	130	27	9	4	1	6	2	E	E	E	E	E	1	1	1	1	3	2	1	3	2	1	1	2	1	1
287	16.08.2011	E	128	26	9	2	3	3	3	E	E	H	E	E	1	2	2	4	2	3	4	2	3	4	1	3	2	4
288	21.11.2011	K	128	28	7	1	2	3	2	E	E	H	E	H	1	1	1	3	3	4	4	3	3	3	1	3	2	2
289	25.05.2011	E	136	30	9	1	2	4	3	E	E	H	E	E	1	1	1	3	2	2	3	1	3	4	2	3	2	2
290	04.04.2011	K	130	35	9	2	1	4	2	E	E	H	E	H	1	2	3	3	2	2	3	4	4	4	2	3	3	4
291	22.06.2011	K	120	20	10	3	2	3	2	E	E	H	E	E	1	1	2	3	2	2	3	2	3	4	2	2	2	3
292	15.07.2011	K	115	25	9	1	2	3	2	E	E	H	E	H	1	3	2	3	2	3	3	2	4	4	4	2	4	2
293	10.12.2011	K	142	43	9	1	1	3	2	E	E	H	E	H	2	2	3	4	2	3	3	2	2	2	1	3	2	3
294	12.02.2011	E	129	27	10	2	1	4	3	E	E	E	E	H	3	2	2	1	3	2	4	1	3	4	3	3	4	2
295	15.03.2011	K	125	28	7	1	1	3	3	E	H	E	E	E	2	1	2	3	3	1	3	4	4	4	1	3	2	4
296	21.09.2010	E	130	30	10	3	2	5	3	E	E	H	E	E	1	3	4	3	4	1	4	2	3	4	1	3	2	3
297	13.11.2010	K	133	33	10	1	1	3	3	E	E	H	E	E	1	2	4	2	1	3	3	3	3	4	1	3	4	2
298	18.11.2011	E	130	26	9	1	1	3	2	E	E	H	E	E	1	2	2	3	1	1	3	3	3	4	1	3	2	4
299	02.07.2010	E	140	36	10	1	1	4	3	E	E	H	E	E	1	2	2	3	3	2	4	1	3	2	1	4	2	2
300	27.06.2010	K	125	26	9	2	1	3	1	E	E	H	E	H	2	1	2	3	3	2	3	2	3	4	2	3	4	4
301	21.05.2011	E	131	37	9	1.5	1	4	2	E	H	E	E	E	2	1	3	3	2	1	4	1	4	4	1	2	1	1
302	04.05.2011	K	145	40	7	3	1	3	2	E	H	H	E	E	1	1	1	2	3	1	3	3	1	3	3	1	3	2
303	05.07.2010	E	138	38	9	1	0.5	3	3	H	H	H	E	E	2	1	3	3	2	3	4	3	4	2	3	3	2	3
304	06.04.2010	K	127	26	10	3	2	4	3	E	E	H	E	H	1	2	3	3	3	1	3	4	4	3	2	3	2	4
305	19.04.2010	E	140	32	9	4	2	4	2	E	H	E	E	E	1	1	2	1	3	2	3	1	4	4	2	3	4	2
306	16.07.2010	E	134	26	9	5	2	2	3	E	E	H	E	E	2	2	1	3	3	3	4	2	3	4	2	3	4	2
307	09.03.2010	K	125	20	8	2	5	2	3	E	E	H	E	E	2	1	4	2	3	1	4	1	3	4	1	3	2	4
308	27.08.2010	E	125	25	10	2	1	4	5	E	E	E	H	E	1	1	1	2	1	3	3	1	4	3	2	3	4	3
309	07.06.2010	K	125	27	12	1	1	3	2	E	E	H	E	E	1	1	3	2	3	2	3	2	4	4	1	3	4	2
310	11.11.2010	E	131	25	10	3	1	4	3	E	E	E	E	E	2	4	4	3	4	3	3	1	3	4	1	2	3	4
311	15.03.2010	E	135	28	9	1	1	3	2	E	H	H	E	E	2	2	2	4	3	2	4	3	4	4	3	2	4	3
312	02.10.2010	E	135	36	9	2	2	4	2	E	E	H	H	H	1	2	2	4	3	3	4	1	4	4	1	3	4	3
313	27.11.2010	K	125	32	10	2	1	3	5	E	E	E	E	E	1	1	1	3	2	3	4	1	1	2	1	2	3	4
314	10.08.2010	E	139	30	9	1	2	3	2	E	E	H	E	H	1	1	1	4	4	1	1	4	2	3	4	2	3	4
315	16.12.2012	E	115	20	10	4	1	4	3	E	E	H	H	H	3	1	2	4	1	2	3	2	3	1	3	2	2	3
316	26.03.2012	E	130	30	10	2	0.5	3	1	E	E	H	H	E	1	1	1	3	2	1	2	4	4	4	2	3	1	1
317	10.08.2012	K	128	24	10	2	1	4	2	E	E	H	H	E	1	2	3	3	3	3	3	4	4	3	3	2	2	2
318	08.03.2012	K	122	18	10	2	1	3	3	E	E	H	E	E	1	2	1	3	1	2	2	4	2	3	1	2	2	4
319	18.09.2012	K	110	24	10	5	3	3	1	E	E	H	H	E	2	3	3	3	1	2	2	2	3	2	2	3	3	2
320	17.09.2012	K	123	25	8	1	1	3	3	E	E	H	E	E	2	2	2	3	2	2	3	4	3	3	1	2	2	1
321	13.01.2012	K	127	25	12	1	3	3	3	E	E	H	H	E	1	1	2	1	1	1	3	2	3	3	1	2	3	3
322	31.08.2012	E	117	22	8	5	1	3	2	E	E	E	E	E	1	3	3	3	1	1	3	4	3	1	1	3	2	2
323	31.08.2012	E	145	26	9	2	1	3	2	E	E	E	H	H	1	1	4	4	1	1	2	4	3	4	2	3	3	3
324	04.04.2012	K	125	20	9	3	2	3	2	H	H	H	H	H	1	1	2	3	2	1	2	3	3	3	1	3	2	2
325	04.05.2012	K	129	29	9	1	3	5	2	E	E	H	E	E	2	2	2	3	3	1	4	1	3	4	1	3	2	2
326	02.04.2012	K	126	24	10	2	1	4	3	E	E	E	E	H	2	1	3	4	2	2	4	4	4	4	1	3	4	2
327	25.09.2011	K	120	40	8	5	1	4	4	E	E	H	E	E	1	2	3	2	1	1	1	3	3	1	3	2	1	3
328	01.09.2012	K	115	20	11	2	2	3	2	E	E	H	E	H	1	1	3	3	3	3	2	3	4	4	2	4	4	1
329	05.09.2012	K	124	21	9	2	1	3	3	E	H	H	E	E	1	1	2	3	2	1	3	3	3	4	1	4	4	4
330	20.03.2012	K	111	20	8	2	3	3	3	E	E	H	E	H	1	2	3	3	3	3	4	3	4	4	2	3	4	2
331	15.04.2012	E	116	21	9	0.5	4	3	2	E	E	H	E	H	2	2	1	1	2	2	2	4	4	4	4	2	3	1
332	05.11.2012	K	119	24	10	1	2	5	1	E	E	H	E	H	2	2	1	3	3	1	4	2	3	4	4	2	3	1
333	12.06.2012	E	126	29	8	3	2	4	2	E	E	H	E	E	2	2	2	3	3	2	3	3	3	4	2	1	1	4
334	13.06.2013	E	126	25	9	3	2	4	2	E	E	H	E	E	1	3	3	4	4	2	4	3	3	3	2	4	3	3
335	15.04.2012	K	120	22	9	0.5	4	3	2	E	E	H	E	H	2	2	1	1	2	2	2	4	4	4	4	4	2	2
336	11.01.2013	E	112	18	10	1	1	4	3	E	E	H	E	H	1	1	2	3	2	2	4	3	4	3	3	4	1	3
337	19.11.2011	E	126	27	8	3	2	4	4	E	E	H	E	E	1	1	3	3	2	2	4	2	2	2	2	2	3	2
338	10.05.2012	E	130	26	9	2	2	3	2	H	H	H	E	E	1	1	1	1	1	1	1	4	4	2	3	2	2	2
339	17.09.2012	E	110	22	9	4	1	3	2	E	E	H	H	E	1	2	2	1	1	1	1	4	4	3	4	2	2	3
340	25.06.2012	E	127	26	10	4	2	3	2	E	E	E	H	E	3	1	4	1	1	3	3	3	3	2	1	3	2	2
341	18.01.2013	K	126	24	10	1	2	3	2	E	E	H	H	E	1	2	3	3	1	2	3	4	4	4	2	3	3	2
342	09.02.2012	E	115	23	8	2	1	4	1	E	E	E	E	E	3	3	3	4	3	4	4	4	4	2	1	3	4	3
343	31.01.2013	E	120	23	9	2	3	2	2	E	E	H	E	E	2	1	1	3	2	2	3	2	2	4	2	1	1	4
344	12.07.2012	K	123	25	10	1	2	3	2	E	E	E	E	H	1	3	2	4	3	3	4	2	3	3	2	3	3	3
345	11.05.2009	K	140	32	8	2	1	3	1	E	E	E	E	H	2	1	2	2	3	1	4	4	3	4	2	3	3	2
346	21.09.2009	E	139	33	9	2	1	3	3	E	E	H	E	H	2	1	1	2	2	3	3	3	3	1	2	2	4	3
347	13.08.2009	K	135	35	11	3	4	3	2	E	E	H	E	E	1	3	4	3	2	2	4	2	4	4	1	3	2	2
348	11.03.2009	K	145	35	8	2	2	3	2	E	E	H	E	H	2	1	2	3	3	3	3	3	3	4	2	3	4	2
349	05.12.2009	E	132	28	8	2	4	2	4	E	E	H	E	E	1	2	2	3	3	2	4	1	3	4	4	1	2	3
350	25.12.2009	K	135	30	8	3	2	3	1	E	E	H	H	H	1	2	3	4	3	2	3	3	4	4	3	2	1	2
351	16.08.2009	E	139	32	9	1	3	3	3	E	E	H	E	E	1	4	4	4	3	2	1	4	3	4	3	3	3	3
352	09.11.2009	K	135	33	9	2	2	3	2	E	E	H	E	H	1	1	1	1	4	4	4	3	3	3	2	3	3	2
353	27.08.2009	E	147	35	7	3	2	3	3	E	E	H	E	E	4	1	3	4	3	3	4	1	3	1	1	3	2	3
354	07.07.2009	K	140	40	10	2	2	2	1	E	E	H	H	H	1	1	2	3	2	1	2	3	4	4	4	4	3	1
355	19.09.2009	K	120	27	10	4	2	3	2	E	E	H	E	E	2	3	2	3	3	1	3	3	1	2	1	3	2	2
356	20.01.2010	K	135	35	8	3	1	3	3	E	E	H	E	E	2	1	2	3	3	2	3	3	4	1	4	4	2	2
357	26.11.2009	E	128	26	9	4	2	3	2	E	E	H	H	E	1	1	2	3	1	2	3	2	3	1	1	2	3	3
358	11.02.2009	E	146	34	10	3	1	3	4	E	E	H	E	H	2	2	3	2	2	3	4	1	4	4	3	2	3	3
359	17.11.2009	E	133	29	9	2	3	1	3	E	E	H	E	E	1	1	1	1	1	1	4	4	4	4	4	3	4	3
360	08.05.2009	K	131	31	10	0	2	3	2	E	E	H	E	H	1	4	3	2	2	1	3	2	4	4	3	2	1	2
361	22.12.2009	K	136	31	12	5	2	5	1	E	H	H	H	H	1	1	3	1	2	3	4	4	4	4	4	4	2	4
362	09.03.2009	K	140	38	9	3	6	2	4	E	E	H	E	H	1	1	1	1	3	1	3	4	3	4	3	2	2	2
363	24.07.2009	K	145	41	12	3	1	3	4	E	E	H	E	H	2	2	3	4	4	3	3	3	3	4	1	3	2	2
364	22.11.2010	K	135	35	10	3	2	3	3	E	E	H	E	E	1	2	3	3	2	3	3	3	4	2	1	2	3	3
365	28.02.2010	E	144	41	10	5	1	4	3	E	E	E	E	E	2	1	2	1	2	3	3	3	2	3	1	2	3	3
366	30.11.2010	K	132	33	10	1.5	2	4	2	E	E	H	E	H	2	4	4	3	3	3	2	3	3	4	2	3	3	3
367	10.07.2010	E	140	36	8	3	0.5	3	2	E	E	E	E	E	1	4	4	3	4	3	4	3	4	4	1	3	3	4
368	19.12.2009	E	128	25	8	2	1	3	2	E	E	E	E	E	1	1	3	2	1	2	2	4	1	3	1	2	2	3
369	14.02.2011	K	120	25	8	4	2	3	2	E	E	H	E	E	2	1	2	2	2	2	3	4	3	3	1	2	3	3
370	20.11.2009	K	140	37	10	3	2	3	4	E	E	H	H	H	2	2	1	4	2	3	3	1	2	4	1	3	2	2
371	25.04.2010	K	143	35	8	2	1	3	4	E	E	H	H	E	1	1	1	4	1	1	3	2	3	4	2	3	3	3
372	20.12.2010	K	145	64	8	2	2	4	3	E	E	H	E	E	1	1	2	3	3	2	3	3	2	3	3	2	4	4
373	23.09.2010	E	138	42	8	2	3	3	3	E	E	H	E	E	1	1	1	1	1	1	2	4	2	4	1	3	2	2
374	05.09.2010	K	138	10	2	1	3	3	2	E	E	H	E	E	3	1	1	3	3	2	3	3	3	4	1	3	3	2
375	17.10.2010	E	130	30	10	1	5	3	2	E	E	H	E	H	3	2	2	4	3	3	4	3	3	4	4	4	2	2
376	11.06.2010	K	145	32	9	2	2	4	2	E	E	H	E	H	1	2	2	3	3	2	4	3	4	4	2	3	2	2
377	03.11.2010	K	140	30	8	1	2	3	2	E	E	H	E	E	2	1	2	3	3	1	3	2	4	4	2	3	2	1
378	26.03.2010	K	133	29	9	2	2	4	3	E	E	H	E	H	2	3	4	3	4	3	4	1	3	4	2	3	4	4
379	20.11.2009	E	142	38	9	3	2	3	4	E	E	E	E	H	2	2	1	4	4	3	3	3	1	2	4	1	2	3
380	01.09.2010	E	135	25	9	1	2	3	2	E	E	H	H	H	1	3	1	2	3	3	4	2	4	4	4	2	3	4
381	10.11.2010	K	125	26	8	2	1	3	4	E	E	H	E	E	1	2	2	3	2	3	2	3	3	4	4	2	3	4
382	21.06.2010	K	122	23	10	5	2	3	3	E	E	H	E	E	1	1	2	3	4	3	2	4	3	3	1	2	3	4
383	04.01.2010	K	137	34	9	1	1	3	4	E	E	H	E	E	1	1	1	1	3	2	3	4	3	4	4	1	2	3
384	08.01.2010	K	135	40	10	4	1	4	2	E	E	H	H	E	3	1	3	4	2	4	1	2	4	2	4	4	2	3
385	06.09.2009	K	144	35	8	2	1	2	1	E	E	H	H	H	2	3	2	3	3	2	4	2	4	4	4	2	3	4
386	06.03.2009	K	139	30	1	2	4	3	3	E	H	H	E	H	1	1	4	2	3	2	3	3	3	1	3	2	2	4
387	05.04.2009	K	132	30	8	2	2	3	1	E	E	H	H	H	3	2	3	3	3	2	3	3	4	3	2	3	2	2
388	21.10.2009	E	132	29	8	4	1	2	4	E	E	H	E	E	1	1	1	4	1	3	3	4	2	4	1	2	3	4
389	23.06.2009	K	135	29	10	1	1	4	4	E	E	H	E	E	2	3	2	3	3	3	3	4	2	3	4	3	2	3
390	09.04.2010	E	131	30	10	1	3	2	4	E	E	H	E	H	1	3	3	3	1	1	2	4	2	4	1	2	4	3
391	21.01.2009	K	141	28	11	1	2	4	2	E	E	H	E	H	1	1	2	4	3	1	3	4	4	4	3	2	2	3
392	12.11.2009	E	134	37	11	3	1	4	1	E	E	E	E	E	4	3	1	2	4	1	3	4	4	4	3	2	2	3
393	21.08.2009	K	128	31	7	4	1	4	2	E	E	H	E	H	1	2	3	3	2	3	3	2	4	1	2	3	4	2
394	05.04.2009	E	139	31	9	2	1	4	3	E	E	H	E	H	1	2	3	3	3	3	4	2	3	3	2	4	2	3
395	30.06.2009	E	145	48	8	1	2	3	2	E	E	E	E	E	2	2	2	3	3	1	4	2	4	4	1	2	3	4
396	29.01.2009	E	135	30	9	5	0	3	1	E	E	E	E	E	3	3	2	1	4	4	4	2	4	4	3	2	3	4
397	04.04.2009	K	141	30	9	1	1	3	1	E	E	H	H	E	1	1	1	1	2	1	2	4	3	3	1	4	2	2
398	29.07.2009	E	146	35	8	2	1	3	3	E	E	H	H	H	2	1	2	3	1	1	4	2	3	4	1	2	3	4
399	22.05.2010	K	130	28	9	1	1	3	2	E	E	H	H	E	1	1	2	4	3	2	4	3	3	4	1	2	3	4
400	06.03.2009	E	138	30	12	2	3	3	1	E	E	H	H	E	2	2	1	3	2	4	2	1	1	4	4	2	3	4
